Watching PID 92703 page references for every 1 seconds...
Est(s) ;    RSS(kB);    PSS(kB);    Ref(kB)
1.001  ;   20580.00;   18911.00;   11796.00
1.001  ;   20580.00;   18911.00;   11676.00
1.001  ;   20580.00;   18911.00;   11772.00
1.001  ;   20580.00;   18911.00;   11768.00
1.001  ;   20580.00;   18911.00;   11616.00
1.001  ;   20580.00;   18911.00;   11752.00
1.001  ;   20580.00;   18911.00;   11880.00
1.001  ;   20580.00;   18911.00;   11784.00
1.001  ;   20580.00;   18911.00;   12056.00
1.001  ;   20580.00;   18911.00;   11756.00
1.001  ;   20580.00;   18911.00;   11860.00
1.001  ;   20580.00;   18911.00;   12248.00
1.001  ;   20580.00;   18911.00;   12256.00
1.001  ;   20580.00;   18911.00;   12016.00
1.001  ;   20580.00;   18911.00;   12196.00
1.001  ;   20580.00;   18911.00;   11972.00
1.001  ;   20580.00;   18911.00;   12232.00
1.001  ;   20580.00;   18911.00;   12116.00
1.001  ;   20580.00;   18911.00;   12576.00
1.001  ;   20580.00;   18911.00;   12816.00
1.001  ;   20580.00;   18911.00;   12808.00
1.001  ;   20580.00;   18911.00;   12356.00
1.001  ;   20580.00;   18911.00;   12568.00
1.001  ;   20580.00;   18911.00;   12596.00
1.001  ;   20580.00;   18911.00;   12604.00
1.001  ;   20580.00;   18911.00;   12664.00
1.001  ;   20580.00;   18911.00;   12692.00
1.001  ;   20580.00;   18911.00;   12676.00
1.001  ;   20580.00;   18911.00;   12816.00
1.001  ;   20580.00;   18911.00;   12708.00
1.001  ;   20580.00;   18911.00;   13064.00
1.001  ;   20580.00;   18911.00;   13048.00
1.001  ;   20580.00;   18911.00;   12940.00
1.001  ;   20580.00;   18911.00;   13060.00
1.001  ;   20580.00;   18911.00;   13016.00
1.001  ;   20580.00;   18911.00;   13192.00
1.001  ;   20580.00;   18911.00;   13536.00
1.001  ;   20580.00;   18911.00;   13516.00
1.001  ;   21012.00;   19343.00;   14608.00
1.001  ;   23452.00;   21783.00;   13916.00
1.001  ;   19868.00;   18199.00;   13760.00
1.001  ;   19904.00;   18235.00;   13364.00
1.001  ;   19912.00;   18243.00;   13492.00
1.001  ;   19948.00;   18279.00;   13500.00
1.001  ;   19972.00;   18303.00;   13708.00
1.001  ;   19988.00;   18319.00;   13240.00
1.001  ;   20008.00;   18339.00;   13644.00
1.001  ;   20032.00;   18363.00;   13624.00
1.001  ;   20060.00;   18391.00;   13676.00
1.001  ;   20076.00;   18407.00;   13536.00
1.001  ;   20100.00;   18431.00;   13668.00
1.001  ;   20116.00;   18447.00;   13684.00
1.001  ;   20144.00;   18475.00;   13720.00
1.001  ;   20168.00;   18499.00;   14216.00
1.001  ;   20280.00;   18611.00;   14520.00
1.001  ;   20292.00;   18623.00;   14320.00
1.001  ;   20304.00;   18635.00;   14052.00
1.001  ;   20312.00;   18643.00;   13836.00
1.001  ;   20340.00;   18671.00;   13968.00
1.001  ;   20364.00;   18695.00;   14120.00
1.001  ;   20380.00;   18711.00;   14132.00
1.001  ;   20412.00;   18743.00;   14176.00
1.001  ;   20428.00;   18759.00;   14000.00
1.001  ;   20448.00;   18779.00;   14096.00
1.001  ;   20472.00;   18803.00;   14420.00
1.001  ;   20496.00;   18827.00;   14312.00
1.001  ;   20520.00;   18851.00;   14408.00
1.001  ;   20548.00;   18879.00;   14636.00
1.001  ;   20560.00;   18891.00;   14636.00
1.001  ;   20596.00;   18927.00;   14292.00
1.001  ;   20616.00;   18947.00;   14696.00
1.001  ;   20640.00;   18971.00;   14524.00
1.001  ;   20696.00;   19027.00;   15076.00
1.001  ;   20888.00;   19219.00;   15144.00
1.001  ;   20896.00;   19227.00;   14988.00
1.001  ;   20916.00;   19247.00;   14760.00
1.001  ;   24492.00;   22823.00;   18976.00
1.001  ;   24520.00;   22851.00;   15388.00
1.001  ;   24536.00;   22867.00;   15300.00
1.001  ;   24560.00;   22891.00;   15620.00
1.001  ;   24576.00;   22907.00;   15688.00
1.001  ;   24620.00;   22951.00;   15336.00
1.001  ;   24644.00;   22975.00;   15400.00
1.001  ;   24664.00;   22995.00;   15504.00
1.001  ;   24700.00;   23031.00;   15432.00
1.001  ;   24728.00;   23059.00;   15812.00
1.001  ;   24748.00;   23079.00;   16016.00
1.001  ;   24788.00;   23119.00;   15656.00
1.001  ;   24812.00;   23143.00;   15828.00
1.001  ;   24836.00;   23167.00;   16568.00
1.001  ;   24880.00;   23211.00;   16140.00
1.001  ;   24900.00;   23231.00;   16216.00
1.001  ;   24932.00;   23263.00;   16488.00
1.001  ;   24964.00;   23295.00;   16052.00
1.001  ;   24996.00;   23327.00;   16424.00
1.001  ;   25020.00;   23351.00;   16836.00
1.001  ;   25048.00;   23379.00;   16908.00
1.001  ;   25080.00;   23411.00;   16552.00
1.001  ;   25116.00;   23447.00;   16836.00
1.001  ;   25128.00;   23459.00;   18424.00
1.001  ;   25128.00;   23459.00;   10684.00
1.001  ;   25128.00;   23459.00;   10956.00
1.001  ;   25128.00;   23459.00;   10900.00
1.001  ;   25128.00;   23459.00;   11028.00
1.001  ;   25128.00;   23459.00;   10988.00
1.001  ;   25128.00;   23459.00;   11108.00
1.001  ;   25128.00;   23459.00;   11404.00
1.001  ;   25128.00;   23459.00;   11228.00
1.001  ;   25128.00;   23459.00;   11440.00
1.002  ;   25128.00;   23459.00;   11080.00
1.001  ;   25128.00;   23459.00;   11332.00
1.001  ;   25128.00;   23459.00;   11396.00
1.001  ;   25128.00;   23459.00;   12000.00
1.001  ;   25128.00;   23459.00;   11792.00
1.001  ;   25128.00;   23459.00;   11432.00
1.001  ;   25128.00;   23459.00;   11620.00
1.001  ;   25128.00;   23459.00;   11856.00
1.001  ;   25128.00;   23459.00;   11648.00
1.001  ;   25128.00;   23459.00;   11464.00
1.001  ;   25128.00;   23459.00;   11656.00
1.001  ;   25128.00;   23459.00;   11784.00
1.001  ;   25128.00;   23459.00;   11888.00
1.001  ;   25128.00;   23459.00;   11848.00
1.001  ;   25128.00;   23459.00;   12064.00
1.001  ;   25128.00;   23459.00;   12156.00
1.001  ;   25128.00;   23459.00;   12300.00
1.001  ;   25128.00;   23459.00;   11968.00
1.001  ;   25128.00;   23459.00;   12000.00
1.001  ;   25128.00;   23459.00;   12048.00
1.001  ;   25128.00;   23459.00;   11996.00
1.001  ;   25128.00;   23459.00;   12000.00
1.001  ;   25128.00;   23459.00;   11928.00
1.001  ;   25128.00;   23459.00;   12248.00
1.001  ;   25128.00;   23459.00;   12252.00
1.001  ;   25128.00;   23459.00;   12404.00
1.001  ;   25128.00;   23459.00;   12320.00
1.001  ;   25128.00;   23459.00;   12408.00
1.001  ;   25128.00;   23459.00;   12620.00
1.001  ;   25128.00;   23459.00;   12356.00
1.001  ;   25128.00;   23459.00;   12356.00
1.001  ;   25128.00;   23459.00;   12424.00
1.001  ;   25128.00;   23459.00;   12400.00
1.001  ;   25128.00;   23459.00;   12724.00
1.001  ;   25128.00;   23459.00;   12332.00
1.001  ;   25128.00;   23459.00;   12212.00
1.001  ;   25128.00;   23459.00;   12552.00
1.001  ;   25128.00;   23459.00;   12608.00
1.001  ;   25128.00;   23459.00;   12632.00
1.001  ;   25128.00;   23459.00;   12776.00
1.002  ;   25128.00;   23459.00;   12868.00
1.001  ;   25128.00;   23459.00;   12900.00
1.001  ;   25128.00;   23459.00;   12796.00
1.001  ;   25128.00;   23459.00;   12752.00
1.001  ;   25128.00;   23459.00;   12848.00
1.001  ;   25128.00;   23459.00;   13124.00
1.001  ;   25128.00;   23459.00;   13080.00
1.001  ;   25128.00;   23459.00;   13064.00
1.001  ;   25128.00;   23459.00;   13152.00
1.001  ;   25128.00;   23459.00;   14888.00
1.001  ;   25128.00;   23459.00;   13044.00
1.001  ;   25128.00;   23459.00;   13084.00
1.001  ;   25128.00;   23459.00;   13112.00
1.002  ;   25128.00;   23459.00;   13300.00
1.001  ;   25128.00;   23459.00;   13636.00
1.002  ;   25128.00;   23459.00;   13656.00
1.001  ;   25128.00;   23459.00;   13704.00
1.001  ;   25128.00;   23459.00;   13804.00
1.001  ;   25128.00;   23459.00;   13860.00
1.001  ;   25128.00;   23459.00;   13824.00
1.001  ;   25128.00;   23459.00;   14004.00
1.001  ;   25128.00;   23459.00;   13652.00
1.002  ;   25128.00;   23459.00;   14016.00
1.001  ;   25128.00;   23459.00;   13880.00
1.002  ;   25128.00;   23459.00;   13960.00
1.001  ;   25128.00;   23459.00;   13732.00
1.001  ;   25128.00;   23459.00;   14220.00
1.001  ;   25128.00;   23459.00;   14056.00
1.001  ;   25128.00;   23459.00;   14124.00
1.001  ;   25128.00;   23459.00;   14276.00
1.001  ;   25128.00;   23459.00;   14416.00
1.001  ;   25128.00;   23459.00;   14216.00
1.001  ;   25128.00;   23459.00;   14200.00
1.001  ;   25128.00;   23459.00;   14216.00
1.001  ;   25128.00;   23459.00;   14400.00
1.001  ;   25128.00;   23459.00;   14636.00
1.001  ;   25128.00;   23459.00;   14720.00
1.001  ;   25128.00;   23459.00;   14480.00
1.001  ;   25128.00;   23459.00;   14352.00
1.001  ;   25128.00;   23459.00;   14700.00
1.001  ;   25128.00;   23459.00;   14692.00
1.001  ;   25128.00;   23459.00;   14708.00
1.001  ;   25128.00;   23459.00;   14804.00
1.001  ;   25128.00;   23459.00;   14968.00
1.001  ;   25128.00;   23459.00;   15040.00
1.001  ;   25128.00;   23459.00;   14908.00
1.001  ;   25128.00;   23459.00;   14852.00
1.001  ;   25128.00;   23459.00;   15024.00
1.001  ;   25128.00;   23459.00;   15148.00
1.001  ;   25128.00;   23459.00;   14956.00
1.001  ;   25128.00;   23459.00;   15092.00
1.001  ;   25128.00;   23459.00;   15080.00
1.001  ;   25128.00;   23459.00;   15128.00
1.001  ;   25128.00;   23459.00;   15144.00
1.001  ;   25128.00;   23459.00;   15368.00
1.001  ;   25128.00;   23459.00;   15372.00
1.001  ;   25128.00;   23459.00;   15284.00
1.001  ;   25128.00;   23459.00;   15520.00
1.001  ;   25128.00;   23459.00;   15508.00
1.001  ;   25128.00;   23459.00;   15732.00
1.001  ;   25128.00;   23459.00;   15676.00
1.001  ;   25128.00;   23459.00;   15704.00
1.001  ;   25128.00;   23459.00;   15980.00
1.001  ;   25128.00;   23459.00;   16140.00
1.001  ;   25128.00;   23459.00;   16156.00
1.001  ;   25128.00;   23459.00;   16140.00
1.001  ;   25128.00;   23459.00;   16160.00
1.001  ;   25128.00;   23459.00;   16128.00
1.001  ;   25128.00;   23459.00;   16128.00
1.001  ;   25128.00;   23459.00;   16232.00
1.001  ;   25148.00;   23479.00;   16608.00
1.001  ;   25172.00;   23503.00;   16800.00
1.001  ;   25204.00;   23535.00;   16536.00
1.001  ;   25236.00;   23567.00;   16420.00
1.001  ;   25272.00;   23603.00;   16612.00
1.001  ;   25296.00;   23627.00;   16660.00
1.001  ;   25340.00;   23671.00;   16628.00
1.001  ;   25364.00;   23695.00;   16776.00
1.001  ;   25400.00;   23731.00;   16936.00
1.001  ;   25440.00;   23771.00;   16884.00
1.001  ;   25464.00;   23795.00;   17004.00
1.001  ;   25500.00;   23831.00;   17152.00
1.002  ;   25532.00;   23863.00;   17096.00
1.001  ;   25568.00;   23899.00;   17072.00
1.001  ;   25608.00;   23939.00;   17300.00
1.001  ;   25636.00;   23967.00;   17488.00
1.001  ;   25672.00;   24003.00;   17484.00
1.001  ;   25712.00;   24043.00;   17544.00
1.001  ;   25740.00;   24071.00;   17700.00
1.001  ;   25780.00;   24111.00;   17772.00
1.001  ;   25820.00;   24151.00;   17768.00
1.002  ;   25860.00;   24191.00;   17772.00
1.001  ;   25904.00;   24235.00;   18004.00
1.001  ;   25944.00;   24275.00;   18136.00
1.002  ;   25968.00;   24299.00;   18212.00
1.001  ;   26008.00;   24339.00;   18388.00
1.002  ;   26048.00;   24379.00;   18452.00
1.001  ;   26092.00;   24423.00;   18468.00
1.001  ;   26136.00;   24467.00;   18468.00
1.001  ;   26172.00;   24503.00;   18652.00
1.001  ;   26212.00;   24543.00;   18692.00
1.002  ;   26264.00;   24595.00;   18676.00
1.001  ;   26300.00;   24631.00;   19156.00
